Source Type,Distribution,Amount
outflow,1Cauchy,-5.756050992683267
inflow,1Normal,-1321.6665698284771
inflow,1Normal,-1239.0178255819233
outflow,2Poisson,-170
outflow,1Cauchy,-12.286421844197271
outflow,1Cauchy,-10.13336352821162
outflow,1Cauchy,-9.022540742159727
outflow,1Cauchy,-8.744314279729588
inflow,1Normal,-1099.4949697769925
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-126.22835849957177
outflow,1Cauchy,-14.688299246044092
outflow,1Cauchy,-11.445649032491305
outflow,1Cauchy,-9.234942545583595
inflow,1Normal,-1080.9739102223589
inflow,1Normal,-686.7126701722511
outflow,2Poisson,-170
outflow,1Cauchy,-22.842736015956902
outflow,1Cauchy,-7.027815102718689
outflow,1Cauchy,-5.419203094914068
inflow,1Normal,-3848.1156206997157
inflow,1Normal,-1365.8747898285071
outflow,2Poisson,-170
outflow,1Cauchy,-17.90537881800229
outflow,1Cauchy,-14.947349653487478
outflow,1Cauchy,-9.000003771162028
outflow,1Cauchy,-2.7823360122856524
inflow,1Normal,-1258.0725891106
inflow,1Normal,-845.3478445686645
inflow,1Normal,-251.5336632021967
outflow,2Poisson,-170
outflow,1Cauchy,-15.934396438175504
outflow,1Cauchy,-12.628802724989534
outflow,1Cauchy,-11.258111560079938
outflow,1Cauchy,-10.398963034910157
inflow,1Normal,-1424.925189061748
inflow,1Normal,-1002.1584089167302
inflow,1Normal,-515.8867570674861
outflow,2Poisson,-170
outflow,1Cauchy,-13.474031487689002
outflow,1Cauchy,-12.916810821332252
outflow,1Cauchy,-9.455762661051873
inflow,1Normal,-2990.9277293256146
inflow,1Normal,-1590.7894478584947
outflow,1Cauchy,-14.257328090441646
outflow,1Cauchy,-11.395956276047247
outflow,1Cauchy,-10.613280738769422
outflow,1Cauchy,-7.607196434794716
inflow,1Normal,-317.20398005027414
inflow,1Normal,-315.22586780617917
outflow,2Poisson,-170
outflow,1Cauchy,-18.71114937529368
outflow,1Cauchy,-14.983997209250425
outflow,1Cauchy,-14.093165890777675
inflow,1Normal,-1532.564362639741
inflow,1Normal,-1016.5019652450326
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-14.662540885835398
outflow,1Cauchy,-13.327532319738692
outflow,1Cauchy,-12.555583503626307
outflow,1Cauchy,-8.905365044675898
inflow,1Normal,-2550.8221573577453
inflow,1Normal,-566.7741245258675
outflow,1Cauchy,-14.625256477235347
outflow,1Cauchy,-9.182214591655017
outflow,1Cauchy,-8.14706937419485
inflow,1Normal,-560.5357120486666
inflow,1Normal,-458.2831006211642
outflow,2Poisson,-340
inflow,1Normal,-273.46598114449773
outflow,1Cauchy,-39.26516659683769
outflow,1Cauchy,-16.0161728561096
outflow,1Cauchy,-10.635392701279143
outflow,1Cauchy,-7.91481876024975
inflow,1Normal,-922.1924651408418
inflow,1Normal,-847.7356276637945
outflow,1Cauchy,-11.363865716084907
outflow,1Cauchy,-9.240850791066647
outflow,1Cauchy,-8.658955165665635
outflow,1Cauchy,-3.86804591424986
inflow,1Normal,-1202.0893389280911
inflow,1Normal,-789.3966378135772
inflow,1Normal,-517.2978191919366
outflow,1Cauchy,-15.683356814444021
outflow,1Cauchy,-8.203110719494905
outflow,1Cauchy,-6.4319421084433746
outflow,1Cauchy,-4.066880828397331
inflow,1Normal,-2631.1918931436194
inflow,1Normal,-447.51599752673565
outflow,2Poisson,-170
outflow,1Cauchy,-11.123327648517437
outflow,1Cauchy,-10.76195726701711
outflow,1Cauchy,-8.918757061642832
inflow,1Normal,-2162.2423043887748
inflow,1Normal,-337.40834750044434
outflow,2Poisson,-170
outflow,1Cauchy,-25.477100831344735
outflow,1Cauchy,-10.980420450218473
outflow,1Cauchy,-9.094266355855996
outflow,1Cauchy,-8.918695510898582
inflow,1Normal,-1806.6211206445737
inflow,1Normal,-387.36469465509236
outflow,1Cauchy,-16.737178050737263
outflow,1Cauchy,-11.345400496742126
outflow,1Cauchy,-7.777282800778883
inflow,1Normal,-1784.8200668678196
inflow,1Normal,-1096.9307310479035
outflow,1Cauchy,-10.902659970599581
outflow,1Cauchy,-10.018948738170351
outflow,1Cauchy,-9.81911491676611
outflow,1Cauchy,-5.117219038848052
inflow,1Normal,-2096.8923065405133
outflow,2Poisson,-170
outflow,1Cauchy,-9.960819149793798
outflow,1Cauchy,-9.398277856645167
outflow,1Cauchy,-8.013317702823855
outflow,1Cauchy,-7.58099731188651
inflow,1Normal,-1353.708548616528
inflow,1Normal,-497.3103917538168
outflow,2Poisson,-340
inflow,1Normal,-188.16901461570944
outflow,1Cauchy,-12.74837793988951
outflow,1Cauchy,-11.040289444407433
outflow,1Cauchy,-9.153795712510128
outflow,1Cauchy,-8.670967938638123
inflow,1Normal,-2345.3518778177754
inflow,1Normal,-532.9002587591532
outflow,2Poisson,-340
outflow,1Cauchy,-9.766782861486876
outflow,1Cauchy,-7.503604011458604
outflow,1Cauchy,-4.714066728871665
outflow,1Cauchy,-19038.367465768653
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-39.96134014730025
outflow,1Cauchy,-13.388373096264669
outflow,1Cauchy,-7.866772654927701
inflow,1Normal,-1640.763245368303
inflow,1Normal,-505.72459947192493
inflow,1Normal,-199.07585029153944
outflow,2Poisson,-170
outflow,1Cauchy,-13.218648252567263
outflow,1Cauchy,-11.342373437111911
outflow,1Cauchy,-10.521559129621734
outflow,1Cauchy,-9.447728427562268
outflow,1Cauchy,-4344.242536871411
outflow,2Poisson,-170
inflow,1Normal,-120.83226603554493
outflow,1Cauchy,-48.215729174786155
outflow,1Cauchy,-28.85088179855359
outflow,1Cauchy,-9.28201172760135
inflow,1Normal,-811.6870746145142
inflow,1Normal,-474.06893270496545
inflow,1Normal,-104.64010486826716
outflow,1Cauchy,-8.75307895865768
outflow,1Cauchy,-8.46686639219617
outflow,1Cauchy,-5.768262233454013
outflow,1Cauchy,-5.759190454443421
inflow,1Normal,-1707.4014546006872
inflow,1Normal,-635.4014794491648
outflow,2Poisson,-170
outflow,1Cauchy,-35.16955497829602
inflow,1Normal,-28.277669292375585
outflow,1Cauchy,-14.232774878852823
outflow,1Cauchy,-10.424115039515529
outflow,1Cauchy,-4.547592506512468
inflow,1Normal,-2324.193799252555
inflow,1Normal,-472.7831929149296
outflow,2Poisson,-340
outflow,1Cauchy,-29.17674668979194
outflow,1Cauchy,-11.319695246289186
outflow,1Cauchy,-4.501906870727882
outflow,1Cauchy,-3.956335910673891
inflow,1Normal,-1319.2186498023102
inflow,1Normal,-1173.3609770416112
inflow,1Normal,-415.0885390140914
outflow,2Poisson,-170
outflow,1Cauchy,-12.493749036551806
outflow,1Cauchy,-11.76816604545763
outflow,1Cauchy,-10.887599250115873
outflow,1Cauchy,-9.202377833856941
inflow,1Normal,-2251.054400482863
outflow,1Cauchy,-17.27674241840585
outflow,1Cauchy,-10.953637507951566
outflow,1Cauchy,-10.814923689060137
inflow,1Normal,-2012.7433362029692
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-13.13146538248651
outflow,1Cauchy,-12.927711208905508
outflow,1Cauchy,-8.770897833171695
outflow,1Cauchy,-4.742192870029574
inflow,1Normal,-996.2772830198812
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-78.43680519148091
inflow,1Normal,-33.0616192001397
outflow,1Cauchy,-11.979738760964034
outflow,1Cauchy,-10.104347676835452
outflow,1Cauchy,-7.597920851390835
inflow,1Normal,-796.1523172844466
inflow,1Normal,-443.9409699614387
inflow,1Normal,-420.35027959845655
outflow,2Poisson,-170
outflow,1Cauchy,-21.061730074743082
outflow,1Cauchy,-10.682221263320908
outflow,1Cauchy,-9.508945799910263
inflow,1Normal,-1067.664887267811
inflow,1Normal,-815.4199817811887
inflow,1Normal,-609.3556244990395
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-25.91663814922356
outflow,1Cauchy,-12.315365894883527
outflow,1Cauchy,-12.232308583321057
inflow,1Normal,-3009.8759554392373
inflow,1Normal,-692.669387706842
inflow,1Normal,-556.2552164761236
outflow,2Poisson,-170
outflow,1Cauchy,-21.307193108026603
outflow,1Cauchy,-10.171630923163997
outflow,1Cauchy,-9.881042998128367
outflow,1Cauchy,-7.78258491955768
inflow,1Normal,-2604.421709336792
inflow,1Normal,-1332.4493271432489
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-22.73244405446973
outflow,1Cauchy,-9.92770323878091
outflow,1Cauchy,-7.0868874399407
inflow,1Normal,-2374.5618657589716
inflow,1Normal,-1107.4907904928632
inflow,1Normal,-141.369633711588
outflow,1Cauchy,-18.853055886731727
outflow,1Cauchy,-11.348142373813914
outflow,1Cauchy,-10.363981266806155
outflow,1Cauchy,-9.958794174308263
inflow,1Normal,-1830.710618686252
inflow,1Normal,-1283.3026896154945
outflow,2Poisson,-170
outflow,1Cauchy,-15.987483312579087
outflow,1Cauchy,-11.239035911118428
outflow,1Cauchy,-10.247335372094248
outflow,1Cauchy,-8.189494627650486
inflow,1Normal,-2846.894851513125
inflow,1Normal,-205.58216583630937
outflow,2Poisson,-170
outflow,1Cauchy,-29.298985822732245
outflow,1Cauchy,-12.666939362593682
outflow,1Cauchy,-8.728136412792598
outflow,1Cauchy,-4.592529823300115
inflow,1Normal,-2200.1370586171342
inflow,1Normal,-215.5737302527843
outflow,1Cauchy,-10.636299011719872
outflow,1Cauchy,-10.133490276423629
outflow,1Cauchy,-9.932909463373736
outflow,1Cauchy,-9.601046122160968
inflow,1Normal,-1678.1364196796403
inflow,1Normal,-393.7385726480056
outflow,1Cauchy,-18.731902894000335
outflow,1Cauchy,-14.076838374414052
outflow,1Cauchy,-10.798603285885989
outflow,1Cauchy,-8.042055234914649
inflow,1Normal,-1498.9397963595663
inflow,1Normal,-678.3909194877605
inflow,1Normal,-33.888548833263066
outflow,1Cauchy,-13.554419767943786
outflow,1Cauchy,-10.92578704360689
outflow,1Cauchy,-7.449922887112887
outflow,1Cauchy,-6.837767176767892
inflow,1Normal,-1296.0568544883054
inflow,1Normal,-986.825480299676
inflow,1Normal,-348.0576311853252
outflow,2Poisson,-170
outflow,1Cauchy,-11.287118842939387
outflow,1Cauchy,-9.569635715734007
outflow,1Cauchy,-9.42829287533741
inflow,1Normal,-2443.986074174946
inflow,1Normal,-825.4210035744798
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-14.168105513242562
outflow,1Cauchy,-12.983993492150413
outflow,1Cauchy,-10.530326534896098
outflow,1Cauchy,-9.460422464378142
inflow,1Normal,-1491.00337715046
inflow,1Normal,-434.3652916481986
outflow,2Poisson,-340
outflow,1Cauchy,-31.344262206409727
outflow,1Cauchy,-10.650502363518925
outflow,1Cauchy,-4.74021271782369
outflow,1Cauchy,-3.599709976751827
inflow,1Normal,-1665.2519961858268
inflow,1Normal,-845.9811970727692
outflow,2Poisson,-170
outflow,1Cauchy,-11.976663004705884
outflow,1Cauchy,-9.962546747181543
outflow,1Cauchy,-8.908634407093201
outflow,1Cauchy,-8.803271073527139
inflow,1Normal,-1703.466121653991
inflow,1Normal,-225.20049992481432
inflow,1Normal,-147.75322118579766
outflow,1Cauchy,-10.61974597132271
outflow,1Cauchy,-10.260765159456197
outflow,1Cauchy,-10.17755264706173
outflow,1Cauchy,-7.458873258737421
inflow,1Normal,-3117.281777007657
inflow,1Normal,-1570.9602660861435
outflow,2Poisson,-170
outflow,1Cauchy,-14.46004490541321
outflow,1Cauchy,-12.433760461222096
outflow,1Cauchy,-8.101221429864985
inflow,1Normal,-2298.288361796422
outflow,1Cauchy,-16.53331366109963
outflow,1Cauchy,-13.583040733071785
outflow,1Cauchy,-10.411718059366883
outflow,1Cauchy,-9.542113232712122
inflow,1Normal,-1225.911202638236
outflow,2Poisson,-170
outflow,1Cauchy,-10.810768903445918
outflow,1Cauchy,-10.693590415600616
outflow,1Cauchy,-9.877034978015905
outflow,1Cauchy,-7.342397542401082
inflow,1Normal,-3139.187723430701
inflow,1Normal,-1381.127800056192
inflow,1Normal,-783.235163560801
outflow,2Poisson,-170
outflow,1Cauchy,-15.620734602145088
outflow,1Cauchy,-14.49292367574406
outflow,1Cauchy,-8.657384035590923
outflow,1Cauchy,-4.9084808379471845
inflow,1Normal,-379.831440226851
outflow,2Poisson,-340
inflow,1Normal,-158.73386882836726
inflow,1Normal,-82.81002877233945
outflow,1Cauchy,-9.919684295763123
outflow,1Cauchy,-7.992932044000634
outflow,1Cauchy,-7.871311964984766
outflow,1Cauchy,-6.618121445398772
inflow,1Normal,-2932.184574163725
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-122.66024689002677
outflow,1Cauchy,-8.64024440171251
outflow,1Cauchy,-8.387081980702497
outflow,1Cauchy,-7.436798634649147
outflow,1Cauchy,-3.6834162750593773
inflow,1Normal,-1646.0317975298742
inflow,1Normal,-804.804599157891
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-10.595237369993567
outflow,1Cauchy,-10.432089589974222
outflow,1Cauchy,-10.341913856243243
outflow,1Cauchy,-6.881976158834272
inflow,1Normal,-2452.420691372937
inflow,1Normal,-156.05542553600566
inflow,1Normal,-42.244569992458025
outflow,1Cauchy,-12.510896545717591
outflow,1Cauchy,-11.737795194944995
outflow,1Cauchy,-11.016735605997976
outflow,1Cauchy,-10.060833620230966
inflow,1Normal,-1928.0287435235507
inflow,1Normal,-1305.1486658568606
outflow,2Poisson,-170
outflow,1Cauchy,-10.501552425784
outflow,1Cauchy,-10.06010743418415
outflow,1Cauchy,-8.584970788128727
outflow,1Cauchy,-5.910303496128568
inflow,1Normal,-1879.2644639866921
inflow,1Normal,-425.1235672952095
outflow,2Poisson,-340
inflow,1Normal,-288.1762405703327
inflow,1Normal,-200.79629537547453
outflow,2Poisson,-170
outflow,1Cauchy,-11.634170901335345
outflow,1Cauchy,-9.927667284620926
outflow,1Cauchy,-9.443568311731964
outflow,1Cauchy,-7.909566241598957
inflow,1Normal,-962.0002005007834
inflow,1Normal,-459.56968184855674
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-13.901230087807544
outflow,1Cauchy,-11.753747910211043
outflow,1Cauchy,-9.95463259360938
outflow,1Cauchy,-8.666211462631452
inflow,1Normal,-1392.8696704212182
inflow,1Normal,-360.9734686327919
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-13.873136044349595
outflow,1Cauchy,-12.25530411382424
outflow,1Cauchy,-6.298311441163818
outflow,1Cauchy,-6.011752105392006
inflow,1Normal,-2470.7510732858027
inflow,1Normal,-856.7790419812322
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-21.421547153561797
outflow,1Cauchy,-10.60381163896194
outflow,1Cauchy,-9.06383574901728
outflow,1Cauchy,-8.315555445884034
inflow,1Normal,-1676.5422817182805
inflow,1Normal,-183.25260996145437
outflow,1Cauchy,-14.589263409370602
outflow,1Cauchy,-10.648043417314751
outflow,1Cauchy,-10.495082234896913
outflow,1Cauchy,-5.59677779488007
inflow,1Normal,-2400.703547332791
inflow,1Normal,-197.56912960270796
outflow,2Poisson,-170
inflow,1Normal,-144.51548968160887
inflow,1Normal,-47.48137761845701
outflow,1Cauchy,-22.982592645864862
outflow,1Cauchy,-11.960156312232103
outflow,1Cauchy,-11.387489072429691
outflow,1Cauchy,-9.805832153302866
inflow,1Normal,-1980.128716269401
outflow,1Cauchy,-30.215293888687278
inflow,1Normal,-22.347312701578126
outflow,1Cauchy,-12.366265054726526
outflow,1Cauchy,-10.344304692698314
outflow,1Cauchy,-9.737646622110042
inflow,1Normal,-2028.2497781414663
inflow,1Normal,-871.091692487109
outflow,1Cauchy,-21.22557021443695
outflow,1Cauchy,-10.477889053977187
outflow,1Cauchy,-9.411582154099449
outflow,1Cauchy,-9.115014495549868
inflow,1Normal,-2145.994006908087
inflow,1Normal,-486.80648257415413
outflow,1Cauchy,-28.51403402679451
outflow,1Cauchy,-11.51420634677847
outflow,1Cauchy,-9.716688050946997
outflow,1Cauchy,-6.437203376228373
inflow,1Normal,-938.5378220608619
inflow,1Normal,-927.2679431083197
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-10.604246674877775
outflow,1Cauchy,-9.805644015505656
outflow,1Cauchy,-9.386941158126008
outflow,1Cauchy,-8.116204419058574
inflow,1Normal,-1952.2258974198792
inflow,1Normal,-995.8064746944494
outflow,2Poisson,-170
outflow,1Cauchy,-10.708095498944333
outflow,1Cauchy,-10.207796294334976
outflow,1Cauchy,-6.3078561562116535
outflow,1Cauchy,-4.41672838555887
inflow,1Normal,-1675.643268828842
inflow,1Normal,-1130.8778204237772
inflow,1Normal,-935.1222015955262
outflow,1Cauchy,-12.256338741246987
outflow,1Cauchy,-11.673507600350979
outflow,1Cauchy,-10.971775059036272
outflow,1Cauchy,-8.67101156317629
inflow,1Normal,-2145.046149736725
outflow,2Poisson,-510
inflow,1Normal,-175.31110843225298
outflow,1Cauchy,-12.235571171583821
outflow,1Cauchy,-10.521196673087964
outflow,1Cauchy,-9.108788374793917
outflow,1Cauchy,-8.636846875178215
inflow,1Normal,-1468.877273098748
inflow,1Normal,-1067.334285533714
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-22.530469137407977
outflow,1Cauchy,-14.889137076538344
outflow,1Cauchy,-10.01443661548202
outflow,1Cauchy,-8.424442564644899
inflow,1Normal,-1068.82438711507
inflow,1Normal,-197.59398356052776
outflow,1Cauchy,-17.780606922007262
outflow,1Cauchy,-10.631797966499004
outflow,1Cauchy,-10.30361232267565
outflow,1Cauchy,-9.831362610756202
inflow,1Normal,-706.993578702469
inflow,1Normal,-457.2295408161011
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-92.23933223320522
outflow,1Cauchy,-13.49040600923476
outflow,1Cauchy,-10.256754769374451
outflow,1Cauchy,-10.221399769251141
outflow,1Cauchy,-9.031795653802654
inflow,1Normal,-577.3312506194916
inflow,1Normal,-333.3632032472263
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-107.14787417655707
outflow,1Cauchy,-10.428908604602084
outflow,1Cauchy,-9.925507117406285
outflow,1Cauchy,-5.415709759653366
outflow,1Cauchy,-0.09828466613102016
inflow,1Normal,-1996.5260372528135
inflow,1Normal,-1744.9516232978303
inflow,1Normal,-880.9329479836982
inflow,1Normal,-478.028201407761
outflow,2Poisson,-170
outflow,1Cauchy,-10.610808929201337
outflow,1Cauchy,-9.858587985356765
inflow,1Normal,-1001.8072768762746
inflow,1Normal,-404.816970661663
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.44000732516081
outflow,1Cauchy,-11.203931051067723
outflow,1Cauchy,-9.48283820497886
outflow,1Cauchy,-3.8895555168133686
inflow,1Normal,-2180.1359488071553
inflow,1Normal,-857.3048844995991
outflow,1Cauchy,-265.601340383682
outflow,1Cauchy,-11.092240757661925
outflow,1Cauchy,-5.6227266596417165
inflow,1Normal,-1535.9578380627959
inflow,1Normal,-487.63499942282033
inflow,1Normal,-29.547661632216027
outflow,1Cauchy,-17.94526695288834
outflow,1Cauchy,-13.072220540979812
outflow,1Cauchy,-13.004586913894226
outflow,1Cauchy,-3.821209181077049
inflow,1Normal,-2103.3145796951176
inflow,1Normal,-1997.979458468096
inflow,1Normal,-897.4692469352462
outflow,2Poisson,-170
outflow,1Cauchy,-9.644673807351541
outflow,1Cauchy,-9.61123625328898
outflow,1Cauchy,-9.237504137691932
outflow,1Cauchy,-2.6739679573598654
inflow,1Normal,-1176.3490496630084
inflow,1Normal,-451.7808105608129
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-39.94983268841165
outflow,1Cauchy,-9.213112323858835
outflow,1Cauchy,-1.0730553357311816
inflow,1Normal,-2765.8261101837275
inflow,1Normal,-1665.1366948491798
inflow,1Normal,-296.11539614137394
outflow,1Cauchy,-13.169329696872447
outflow,1Cauchy,-10.838557067293511
outflow,1Cauchy,-9.883033014321688
outflow,1Cauchy,-9.069473977419626
inflow,1Normal,-1656.867132771375
inflow,1Normal,-892.0870306626874
outflow,2Poisson,-170
inflow,1Normal,-33.44787609410513
outflow,1Cauchy,-16.47138246149109
outflow,1Cauchy,-12.733093323679048
outflow,1Cauchy,-10.598723687246887
outflow,1Cauchy,-7.966094585647994
inflow,1Normal,-1536.2987995775864
inflow,1Normal,-363.5012050486416
outflow,1Cauchy,-24.29997062018233
outflow,1Cauchy,-11.888487382617823
outflow,1Cauchy,-8.223622861615635
outflow,1Cauchy,-8.083699990708876
inflow,1Normal,-263.9793305507627
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-147.20071005017843
outflow,1Cauchy,-12.989090644591627
outflow,1Cauchy,-10.42632192744264
outflow,1Cauchy,-9.905844354702719
outflow,1Cauchy,-9.634951890035438
inflow,1Normal,-1029.457682219125
inflow,1Normal,-316.0761277058832
outflow,1Cauchy,-11.848948585678544
outflow,1Cauchy,-10.657283177449314
outflow,1Cauchy,-10.468888900271459
outflow,1Cauchy,-9.518159851670543
inflow,1Normal,-1730.3471592927835
inflow,1Normal,-886.9546565497412
outflow,2Poisson,-170
outflow,1Cauchy,-13.747358367652572
outflow,1Cauchy,-10.745336478746784
outflow,1Cauchy,-9.658620412698669
outflow,1Cauchy,-7.431770058291336
inflow,1Normal,-710.0333296139951
outflow,2Poisson,-170
inflow,1Normal,-94.32718266492799
inflow,1Normal,-92.03290155685355
outflow,1Cauchy,-25.362749642646527
outflow,1Cauchy,-11.090407737619248
outflow,1Cauchy,-9.925481294153352
outflow,1Cauchy,-7.732520451840743
inflow,1Normal,-1504.9046959857951
outflow,1Cauchy,-16.763276702580583
outflow,1Cauchy,-14.960007404708858
outflow,1Cauchy,-10.494738586271188
outflow,1Cauchy,-9.98301619575603
inflow,1Normal,-1791.27941453497
inflow,1Normal,-1586.3626271283724
inflow,1Normal,-299.6372913556396
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-14.344052586116938
outflow,1Cauchy,-11.5018284975162
outflow,1Cauchy,-7.830783987877865
inflow,1Normal,-1650.5959610127845
inflow,1Normal,-1260.6074832215854
inflow,1Normal,-613.9645586657299
outflow,2Poisson,-170
outflow,1Cauchy,-22.1914479302189
outflow,1Cauchy,-11.025052488157982
outflow,1Cauchy,-10.940985489017589
outflow,1Cauchy,-10.518350188238434
inflow,1Normal,-763.1278917495387
inflow,1Normal,-445.367436892683
inflow,1Normal,-167.4083804243537
outflow,1Cauchy,-28.454251567229683
outflow,1Cauchy,-12.776267667021944
outflow,1Cauchy,-10.18593822197433
outflow,1Cauchy,-9.724776513828095
