Source Type,Distribution,Amount
outflow,1Cauchy,-10.925684301377979
outflow,1Cauchy,-9.455762661051873
inflow,1Normal,-2627.410102171924
inflow,1Normal,-633.5560306646717
outflow,2Poisson,-170
outflow,1Cauchy,-46.57529785299747
outflow,1Cauchy,-29.330776162656115
outflow,1Cauchy,-12.17758207564444
outflow,1Cauchy,-11.219309503471614
outflow,1Cauchy,-9.590784558268073
outflow,1Cauchy,-8.140581277330297
inflow,1Normal,-1532.564362639741
inflow,1Normal,-1016.5019652450326
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-31.979059852000876
outflow,1Cauchy,-14.662540885835398
outflow,1Cauchy,-13.327532319738692
outflow,1Cauchy,-12.555583503626307
outflow,1Cauchy,-8.905365044675898
outflow,1Cauchy,-7.133530824572222
inflow,1Normal,-1905.2602689487578
inflow,1Normal,-1608.849553807581
inflow,1Normal,-810.0609682325885
outflow,2Poisson,-340
outflow,1Cauchy,-12.647707817088698
outflow,1Cauchy,-12.18318683182943
outflow,1Cauchy,-10.995083806724367
outflow,1Cauchy,-9.521468073774814
outflow,1Cauchy,-8.960369151166717
outflow,1Cauchy,-7.093012851879905
inflow,1Normal,-1784.8200668678196
inflow,1Normal,-1096.9307310479035
inflow,1Normal,-141.18128608311906
outflow,1Cauchy,-11.689278894416713
outflow,1Cauchy,-11.479628473000652
outflow,1Cauchy,-10.902659970599581
outflow,1Cauchy,-10.018948738170351
outflow,1Cauchy,-9.81911491676611
outflow,1Cauchy,-5.117219038848052
inflow,1Normal,-1353.708548616528
inflow,1Normal,-639.7710764714042
inflow,1Normal,-497.3103917538168
outflow,2Poisson,-340
inflow,1Normal,-207.96133324672434
inflow,1Normal,-188.16901461570944
outflow,1Cauchy,-12.74837793988951
outflow,1Cauchy,-11.27436712840435
outflow,1Cauchy,-11.040289444407433
outflow,1Cauchy,-9.153795712510128
outflow,1Cauchy,-8.670967938638123
outflow,1Cauchy,-7.282700409541992
outflow,1Cauchy,-19038.367465768653
inflow,1Normal,-658.7715115387738
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-59.65953642164248
outflow,1Cauchy,-39.96134014730025
outflow,1Cauchy,-13.388373096264669
outflow,1Cauchy,-7.866772654927701
outflow,1Cauchy,-7.069827777541911
outflow,1Cauchy,-5.7547615343093454
inflow,1Normal,-2549.537054098159
inflow,1Normal,-1142.7566114152153
inflow,1Normal,-777.7783095752742
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.999653135203564
outflow,1Cauchy,-10.861669245300579
outflow,1Cauchy,-10.653463987822542
outflow,1Cauchy,-10.129096186257916
outflow,1Cauchy,-9.312331530542822
inflow,1Normal,-3314.5562275811358
inflow,1Normal,-1159.0016948704747
inflow,1Normal,-820.4811775410946
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-17.24385046224096
outflow,1Cauchy,-16.87341092666062
outflow,1Cauchy,-14.579527307891034
outflow,1Cauchy,-12.504976488379942
outflow,1Cauchy,-11.9696781198877
outflow,1Cauchy,-10.283699902909984
inflow,1Normal,-2363.7476650617837
outflow,1Cauchy,-1149.382047422702
inflow,1Normal,-237.42956038391299
outflow,1Cauchy,-13.45952621079926
outflow,1Cauchy,-12.31003133493747
outflow,1Cauchy,-10.424866648046207
outflow,1Cauchy,-8.689237648044081
outflow,1Cauchy,-8.342822650001043
inflow,1Normal,-2319.2800968596885
inflow,1Normal,-1909.0523699863552
inflow,1Normal,-431.5986535380823
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-14.951425986768346
outflow,1Cauchy,-10.496288290999884
outflow,1Cauchy,-9.042830252435358
outflow,1Cauchy,-4.755141617576095
outflow,1Cauchy,-3.922811204734968
outflow,1Cauchy,-2.395072036652823
inflow,1Normal,-2416.114687774718
inflow,1Normal,-859.4200974827629
outflow,2Poisson,-510
inflow,1Normal,-382.6056737819389
outflow,2Poisson,-170
outflow,1Cauchy,-46.6474339575515
outflow,1Cauchy,-9.951451807398213
outflow,1Cauchy,-9.613285017666664
outflow,1Cauchy,-7.380491943635892
outflow,1Cauchy,-6.734740521569615
outflow,1Cauchy,-5.608130352838856
inflow,1Normal,-3252.706853534417
inflow,1Normal,-1491.00337715046
inflow,1Normal,-434.3652916481986
outflow,2Poisson,-340
outflow,1Cauchy,-31.344262206409727
outflow,1Cauchy,-10.650502363518925
outflow,1Cauchy,-4.74021271782369
outflow,1Cauchy,-3.599709976751827
inflow,1Normal,-1665.2519961858268
inflow,1Normal,-1450.9147441976052
inflow,1Normal,-845.9811970727692
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.976663004705884
outflow,1Cauchy,-10.158063014996655
outflow,1Cauchy,-9.962546747181543
outflow,1Cauchy,-8.908634407093201
outflow,1Cauchy,-8.803271073527139
outflow,1Cauchy,-5.2473970573898985
inflow,1Normal,-1887.204977530525
inflow,1Normal,-1703.466121653991
inflow,1Normal,-225.20049992481432
inflow,1Normal,-147.75322118579766
outflow,1Cauchy,-10.61974597132271
outflow,1Cauchy,-10.260765159456197
outflow,1Cauchy,-10.17755264706173
outflow,1Cauchy,-9.803597192182515
outflow,1Cauchy,-9.411139737194032
outflow,1Cauchy,-7.458873258737421
inflow,1Normal,-1675.3214312740606
inflow,1Normal,-522.654863265819
inflow,1Normal,-262.2691835641007
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-16.29306561242521
outflow,1Cauchy,-10.453512171422876
outflow,1Cauchy,-7.583809168798917
outflow,1Cauchy,-6.382970169535822
outflow,1Cauchy,-4.803241779661388
inflow,1Normal,-2231.53939803965
inflow,1Normal,-1560.1748570196378
inflow,1Normal,-1165.7201118356159
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-19.95682829453869
outflow,1Cauchy,-12.912163818494758
outflow,1Cauchy,-10.836262123574329
outflow,1Cauchy,-8.888730679959892
outflow,1Cauchy,-7.494364123575151
outflow,1Cauchy,-5.287181454244177
inflow,1Normal,-3139.187723430701
inflow,1Normal,-1381.127800056192
inflow,1Normal,-783.235163560801
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-15.620734602145088
outflow,1Cauchy,-14.49292367574406
outflow,1Cauchy,-8.657384035590923
outflow,1Cauchy,-7.126645421261316
outflow,1Cauchy,-4.9084808379471845
inflow,1Normal,-2932.184574163725
inflow,1Normal,-1910.6250556019213
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-122.66024689002677
outflow,1Cauchy,-13.940298186448421
outflow,1Cauchy,-11.911625270864096
outflow,1Cauchy,-8.64024440171251
outflow,1Cauchy,-8.387081980702497
outflow,1Cauchy,-7.436798634649147
outflow,1Cauchy,-3.6834162750593773
inflow,1Normal,-2625.4014546460503
inflow,1Normal,-1548.7840936548607
outflow,1Cauchy,-614.6979100318897
inflow,1Normal,-133.994814505105
outflow,1Cauchy,-19.771103875986434
outflow,1Cauchy,-9.989278102685596
outflow,1Cauchy,-8.640258247979286
outflow,1Cauchy,-3.596695984731155
inflow,1Normal,-2452.420691372937
inflow,1Normal,-156.05542553600566
inflow,1Normal,-42.244569992458025
outflow,1Cauchy,-12.510896545717591
outflow,1Cauchy,-11.958000161509666
outflow,1Cauchy,-11.737795194944995
outflow,1Cauchy,-11.016735605997976
outflow,1Cauchy,-10.060833620230966
outflow,1Cauchy,-9.860299685140978
inflow,1Normal,-1928.0287435235507
inflow,1Normal,-1305.1486658568606
outflow,2Poisson,-170
outflow,1Cauchy,-17.099376323456603
outflow,1Cauchy,-14.417561644898019
outflow,1Cauchy,-10.501552425784
outflow,1Cauchy,-10.06010743418415
outflow,1Cauchy,-8.584970788128727
outflow,1Cauchy,-5.910303496128568
inflow,1Normal,-2470.7510732858027
inflow,1Normal,-1919.4690931155499
inflow,1Normal,-856.7790419812322
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-21.421547153561797
outflow,1Cauchy,-10.60381163896194
outflow,1Cauchy,-10.420228955918605
outflow,1Cauchy,-9.06383574901728
outflow,1Cauchy,-8.315555445884034
outflow,1Cauchy,-7.68439353254232
inflow,1Normal,-1607.165067029194
inflow,1Normal,-802.3740338403162
inflow,1Normal,-797.8582213097351
inflow,1Normal,-414.9474600193475
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-12.415779333745292
outflow,1Cauchy,-10.131406856477513
outflow,1Cauchy,-7.884851209738662
outflow,1Cauchy,-5.711915850025828
outflow,1Cauchy,-2.8076484584621895
outflow,1Cauchy,-2.4790043932882835
inflow,1Normal,-2400.703547332791
inflow,1Normal,-197.56912960270796
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-144.51548968160887
inflow,1Normal,-47.48137761845701
outflow,1Cauchy,-22.982592645864862
outflow,1Cauchy,-11.960156312232103
outflow,1Cauchy,-11.387489072429691
outflow,1Cauchy,-9.805832153302866
outflow,1Cauchy,-7.524535702390967
outflow,1Cauchy,-5.864422040772605
inflow,1Normal,-2256.8649029033386
inflow,1Normal,-1952.2258974198792
inflow,1Normal,-995.8064746944494
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-10.708095498944333
outflow,1Cauchy,-10.207796294334976
outflow,1Cauchy,-6.551424372940785
outflow,1Cauchy,-6.3078561562116535
outflow,1Cauchy,-4.41672838555887
inflow,1Normal,-2038.9825477226452
inflow,1Normal,-1068.82438711507
inflow,1Normal,-197.59398356052776
outflow,1Cauchy,-17.780606922007262
outflow,1Cauchy,-13.785780521625883
outflow,1Cauchy,-10.631797966499004
outflow,1Cauchy,-10.30361232267565
outflow,1Cauchy,-9.831362610756202
outflow,1Cauchy,-9.48882691918512
inflow,1Normal,-1996.5260372528135
inflow,1Normal,-1744.9516232978303
inflow,1Normal,-880.9329479836982
inflow,1Normal,-478.028201407761
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-13.008526266321
outflow,1Cauchy,-10.610808929201337
outflow,1Cauchy,-9.858587985356765
outflow,1Cauchy,-8.959033835377216
inflow,1Normal,-2103.3145796951176
inflow,1Normal,-1997.979458468096
inflow,1Normal,-897.4692469352462
inflow,1Normal,-443.2521613157029
outflow,2Poisson,-170
outflow,1Cauchy,-9.644673807351541
outflow,1Cauchy,-9.61123625328898
outflow,1Cauchy,-9.237504137691932
outflow,1Cauchy,-7.436421773089897
outflow,1Cauchy,-2.6739679573598654
inflow,1Normal,-1730.3471592927835
inflow,1Normal,-886.9546565497412
inflow,1Normal,-690.3237527970318
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-13.747358367652572
outflow,1Cauchy,-10.745336478746784
outflow,1Cauchy,-9.775886173400128
outflow,1Cauchy,-9.658620412698669
outflow,1Cauchy,-7.431770058291336
outflow,1Cauchy,-6.648572807794359
inflow,1Normal,-2847.115506912178
inflow,1Normal,-1133.8719987674785
outflow,2Poisson,-340
outflow,1Cauchy,-11.525807970126872
outflow,1Cauchy,-11.134558704275086
outflow,1Cauchy,-9.277130048303514
outflow,1Cauchy,-5.904316737877606
outflow,1Cauchy,-1.0867102446933057
inflow,1Normal,-1650.5959610127845
inflow,1Normal,-1260.6074832215854
inflow,1Normal,-613.9645586657299
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-22.1914479302189
outflow,1Cauchy,-11.915989472615877
outflow,1Cauchy,-11.025052488157982
outflow,1Cauchy,-10.940985489017589
outflow,1Cauchy,-10.518350188238434
outflow,1Cauchy,-8.972955754333917
inflow,1Normal,-2411.6357031377697
inflow,1Normal,-1083.514030826906
inflow,1Normal,-667.3726042457386
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-12.578256793012955
outflow,1Cauchy,-12.24461863267797
outflow,1Cauchy,-11.77738369955946
outflow,1Cauchy,-11.514017590208654
outflow,1Cauchy,-10.694922854177884
outflow,1Cauchy,-9.03703998916369
inflow,1Normal,-1078.4748247823952
inflow,1Normal,-292.20478413684106
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-153.699436868704
outflow,1Cauchy,-14.636125077627412
outflow,1Cauchy,-11.384936731872076
outflow,1Cauchy,-9.445355606799987
outflow,1Cauchy,-8.730490371274822
outflow,1Cauchy,-8.409587402169393
inflow,1Normal,-976.9181791621886
inflow,1Normal,-770.7760399408063
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.519067204970442
outflow,1Cauchy,-11.118063774858728
outflow,1Cauchy,-10.469687472438679
outflow,1Cauchy,-8.986861162976217
outflow,1Cauchy,-7.675628582344251
outflow,1Cauchy,-7.539140504327234
inflow,1Normal,-1305.3723466464166
inflow,1Normal,-856.1489990193504
inflow,1Normal,-624.8524109811761
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-12.512389591692108
outflow,1Cauchy,-10.694126994048796
outflow,1Cauchy,-9.31776977168952
outflow,1Cauchy,-8.331398988765985
outflow,1Cauchy,-4.648230692469288
outflow,1Cauchy,-1.0290509009628597
inflow,1Normal,-1222.0132152918654
inflow,1Normal,-991.6166906473727
inflow,1Normal,-502.9725162951607
inflow,1Normal,-379.180769993555
outflow,2Poisson,-340
outflow,1Cauchy,-8.327153082736746
outflow,1Cauchy,-7.700160082043987
outflow,1Cauchy,-6.096452964598379
outflow,1Cauchy,-5.031430101381492
outflow,1Cauchy,-4.850183756080455
inflow,1Normal,-4624.368857171513
inflow,1Normal,-1093.9702899079684
outflow,2Poisson,-510
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-103.95098967814086
outflow,1Cauchy,-14.012792164679196
outflow,1Cauchy,-12.685887626116356
outflow,1Cauchy,-8.53361325123542
outflow,1Cauchy,-7.960131237526406
outflow,1Cauchy,-7.298273964889576
inflow,1Normal,-1204.2488149069636
inflow,1Normal,-706.9424237619018
inflow,1Normal,-213.4555793813945
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-149.61447589739726
outflow,1Cauchy,-44.36327306640187
outflow,1Cauchy,-9.35288424693833
outflow,1Cauchy,-9.26573046850601
outflow,1Cauchy,-9.225881571622663
outflow,1Cauchy,-8.378517493425266
outflow,1Cauchy,-3.2034851904695856
inflow,1Normal,-2443.7695505324527
inflow,1Normal,-1415.7051564510948
inflow,1Normal,-355.8638813795145
outflow,2Poisson,-340
inflow,1Normal,-148.51442388440609
outflow,1Cauchy,-13.491291062619727
outflow,1Cauchy,-9.66727686024405
outflow,1Cauchy,-8.773727930967532
outflow,1Cauchy,-8.611351078297226
outflow,1Cauchy,-7.933949311384623
outflow,1Cauchy,-1.5267091671786854
inflow,1Normal,-3525.7353734887347
inflow,1Normal,-899.650923873832
inflow,1Normal,-283.67077935992455
inflow,1Normal,-254.32814884848085
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.792387964630679
outflow,1Cauchy,-11.323293278575772
outflow,1Cauchy,-9.709714457139588
outflow,1Cauchy,-9.350035115895622
outflow,1Cauchy,-8.45446388608354
outflow,1Cauchy,-8.204419350773831
inflow,1Normal,-1906.187232128604
inflow,1Normal,-968.7315625242633
inflow,1Normal,-383.2868293166609
inflow,1Normal,-172.26814150389345
outflow,2Poisson,-170
outflow,1Cauchy,-15.546867253207
outflow,1Cauchy,-13.662168641438111
outflow,1Cauchy,-9.86343053893049
outflow,1Cauchy,-7.664060799964728
outflow,1Cauchy,-4.270203360089638
inflow,1Normal,-1637.735567966864
inflow,1Normal,-1484.8552238169034
inflow,1Normal,-1379.2274182703106
inflow,1Normal,-844.0683280604304
inflow,1Normal,-193.00358991854375
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-12.612648110290287
outflow,1Cauchy,-10.731122977206704
outflow,1Cauchy,-10.645127096020753
outflow,1Cauchy,-10.641614904151623
outflow,1Cauchy,-9.34300516954413
outflow,1Cauchy,-1.9907088223763836
outflow,1Cauchy,-2438.3552090287235
inflow,1Normal,-1257.712590541847
inflow,1Normal,-818.4717500747101
outflow,2Poisson,-510
inflow,1Normal,-318.0682040685077
inflow,1Normal,-315.031080343552
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.94644429451244
outflow,1Cauchy,-10.417848188855414
outflow,1Cauchy,-8.468839440721057
outflow,1Cauchy,-7.681572590784814
outflow,1Cauchy,-5.003979797981017
inflow,1Normal,-1397.819586780602
inflow,1Normal,-1068.5162314308936
inflow,1Normal,-637.4435979746611
outflow,2Poisson,-340
inflow,1Normal,-320.1897244323362
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-14.909901111428226
outflow,1Cauchy,-14.056963335861738
outflow,1Cauchy,-13.675400711249281
outflow,1Cauchy,-10.370754610905434
outflow,1Cauchy,-10.278024692566452
outflow,1Cauchy,-9.414177156320745
inflow,1Normal,-2409.717537435582
inflow,1Normal,-987.5110423601477
inflow,1Normal,-753.2026427156005
outflow,2Poisson,-170
outflow,1Cauchy,-22.63578280461183
outflow,1Cauchy,-20.09555092632352
outflow,1Cauchy,-12.528646296154026
outflow,1Cauchy,-12.04201479662026
outflow,1Cauchy,-10.937700916574787
inflow,1Normal,-1075.6587889994407
inflow,1Normal,-404.544917754885
inflow,1Normal,-279.13006382051293
inflow,1Normal,-175.81366459102128
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-112.7287313972071
outflow,1Cauchy,-16.958988003585336
outflow,1Cauchy,-12.225012479787544
outflow,1Cauchy,-11.100597976801263
outflow,1Cauchy,-10.304826808829354
outflow,1Cauchy,-8.549001379111479
inflow,1Normal,-1258.085847591385
outflow,2Poisson,-340
inflow,1Normal,-244.12453282980806
inflow,1Normal,-230.43376258119892
outflow,1Cauchy,-41.32983979040807
outflow,1Cauchy,-12.81034029126164
outflow,1Cauchy,-12.514487322694798
outflow,1Cauchy,-10.39898434932277
outflow,1Cauchy,-7.5366573259916
outflow,1Cauchy,-6.4607104051653845
inflow,1Normal,-2210.905848060972
inflow,1Normal,-642.1402962701599
outflow,2Poisson,-170
inflow,1Normal,-54.00086191681872
outflow,1Cauchy,-15.160637001732109
outflow,1Cauchy,-12.46263682058403
outflow,1Cauchy,-11.44765706478242
outflow,1Cauchy,-10.492093704281178
outflow,1Cauchy,-7.716282732087574
outflow,1Cauchy,-7.312659114113513
inflow,1Normal,-1900.1511216925244
inflow,1Normal,-641.6545707124218
inflow,1Normal,-588.3649014043183
inflow,1Normal,-226.7142535371896
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-154.14012565183236
outflow,1Cauchy,-33.159114555872506
outflow,1Cauchy,-15.176359653802898
outflow,1Cauchy,-13.645936296855686
outflow,1Cauchy,-10.014005236710767
outflow,1Cauchy,-9.062687221034581
outflow,1Cauchy,-7.279743059630804
inflow,1Normal,-2574.574751189975
inflow,1Normal,-2088.63211003127
inflow,1Normal,-1003.4517755730803
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-89.41801154616601
outflow,1Cauchy,-12.372926798191498
outflow,1Cauchy,-11.506219450743153
outflow,1Cauchy,-10.887236473147466
outflow,1Cauchy,-10.31390932476179
outflow,1Cauchy,-10.166473043319566
outflow,1Cauchy,-8.707677629178615
inflow,1Normal,-1260.1645116241727
inflow,1Normal,-1226.44963357663
inflow,1Normal,-1142.5983131908702
inflow,1Normal,-265.88355479003525
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.412192995924237
outflow,1Cauchy,-9.750292876006617
outflow,1Cauchy,-9.576849114171297
outflow,1Cauchy,-7.974334429127229
outflow,1Cauchy,-5.516935591331056
outflow,1Cauchy,-5.018997103813023
inflow,1Normal,-2846.814223537832
inflow,1Normal,-2598.7840774296947
inflow,1Normal,-1570.8174906033673
inflow,1Normal,-458.18791048825244
inflow,1Normal,-256.5816475148346
outflow,2Poisson,-170
outflow,1Cauchy,-11.315294326770722
outflow,1Cauchy,-10.025816162738392
outflow,1Cauchy,-8.808256767571432
outflow,1Cauchy,-6.383089380071894
outflow,1Cauchy,-6.045496458443153
outflow,1Cauchy,-5.429837539518784
inflow,1Normal,-2257.540988633808
inflow,1Normal,-1532.4182996405953
inflow,1Normal,-903.354534950618
outflow,2Poisson,-170
outflow,1Cauchy,-12.831312459453287
outflow,1Cauchy,-10.826646727258382
outflow,1Cauchy,-9.833109882405473
outflow,1Cauchy,-9.753521693852106
outflow,1Cauchy,-8.926707881568545
outflow,1Cauchy,-1.9597128670658623
inflow,1Normal,-1750.4098464811157
inflow,1Normal,-736.9880242291575
outflow,2Poisson,-170
inflow,1Normal,-130.1062297962705
outflow,1Cauchy,-20.190349533403168
outflow,1Cauchy,-14.947418520653283
outflow,1Cauchy,-14.236003704904496
outflow,1Cauchy,-12.28052812772307
outflow,1Cauchy,-10.55799918617163
outflow,1Cauchy,-9.540212717849016
inflow,1Normal,-1312.4763570114035
inflow,1Normal,-1192.7563796819502
outflow,2Poisson,-340
inflow,1Normal,-244.7125944068265
inflow,1Normal,-191.6703256512065
outflow,2Poisson,-170
outflow,1Cauchy,-26.488824854894595
outflow,1Cauchy,-26.438712855951277
outflow,1Cauchy,-18.769371582181492
outflow,1Cauchy,-12.483080446734402
outflow,1Cauchy,-7.891523389599445
inflow,1Normal,-1395.2446724992224
inflow,1Normal,-1320.560144261108
outflow,2Poisson,-170
outflow,1Cauchy,-13.518565245051803
outflow,1Cauchy,-13.46782779311373
outflow,1Cauchy,-12.078470830147639
outflow,1Cauchy,-5.469659611606297
inflow,1Normal,-2169.2381308959034
inflow,1Normal,-1036.59029154204
inflow,1Normal,-213.67650259222373
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-10.560634586627156
outflow,1Cauchy,-9.578485251069091
outflow,1Cauchy,-9.23461867904044
outflow,1Cauchy,-9.145677821011509
outflow,1Cauchy,-9.107979377464035
outflow,1Cauchy,-8.882345935350008
inflow,1Normal,-2294.943576388304
inflow,1Normal,-1670.6238204548683
inflow,1Normal,-1065.9474029858586
inflow,1Normal,-450.1999559592875
outflow,2Poisson,-170
outflow,1Cauchy,-11.340833151129715
outflow,1Cauchy,-10.992396507576336
outflow,1Cauchy,-10.717571101598379
outflow,1Cauchy,-10.15887701067334
outflow,1Cauchy,-7.232040643787349
outflow,1Cauchy,-5.96826744883259
inflow,1Normal,-3355.888303068609
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-18.04218406844926
outflow,1Cauchy,-11.99731798010268
outflow,1Cauchy,-11.31550357867698
outflow,1Cauchy,-10.44917904821798
outflow,1Cauchy,-9.433930526567073
outflow,1Cauchy,-5.003386412854421
