Source Type,Distribution,Amount
outflow,1Cauchy,-8.058138800529987
outflow,1Cauchy,-7.957831310925123
outflow,1Cauchy,-7.096857463669599
inflow,1Normal,-963.0433290120361
inflow,1Normal,-938.2193625440714
inflow,1Normal,-864.6653914729491
inflow,1Normal,-798.1796021064458
inflow,1Normal,-661.7252284649776
inflow,1Normal,-217.93558462853753
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-15.579145371438418
outflow,1Cauchy,-11.23396837987341
outflow,1Cauchy,-10.41789602954794
outflow,1Cauchy,-9.666196488040773
outflow,1Cauchy,-9.237375408699666
outflow,1Cauchy,-7.719204577700733
outflow,1Cauchy,-6.98866956856409
outflow,1Cauchy,-6.816104621898408
inflow,1Normal,-2914.580513448507
inflow,1Normal,-1602.6741853982016
inflow,1Normal,-722.4582730782843
outflow,1Cauchy,-13.528564131138692
outflow,1Cauchy,-12.788177138335161
outflow,1Cauchy,-9.521004405351782
outflow,1Cauchy,-8.722179580517835
outflow,1Cauchy,-8.577623134695006
outflow,1Cauchy,-8.511063809898733
outflow,1Cauchy,-8.294148784542168
outflow,1Cauchy,-8.216057917096245
outflow,1Cauchy,-5.199302769039966
inflow,1Normal,-1855.3855788739638
inflow,1Normal,-1808.6085999526333
inflow,1Normal,-1451.9630667387382
inflow,1Normal,-576.7627213851022
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-25.67508028775199
outflow,1Cauchy,-16.558549526107768
outflow,1Cauchy,-15.1674176612837
outflow,1Cauchy,-10.354977349718718
outflow,1Cauchy,-9.950274396178976
outflow,1Cauchy,-9.183638523641273
outflow,1Cauchy,-8.52628385818684
outflow,1Cauchy,-7.85086875241657
outflow,1Cauchy,-2.226143661080471
inflow,1Normal,-2376.1056740660583
inflow,1Normal,-1865.7049253845535
inflow,1Normal,-1541.6089981861055
inflow,1Normal,-807.8642558557153
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-15.495682832734353
outflow,1Cauchy,-15.09822032169668
outflow,1Cauchy,-14.657335974266758
outflow,1Cauchy,-14.393087405626162
outflow,1Cauchy,-12.951467121767912
outflow,1Cauchy,-12.81571418283365
outflow,1Cauchy,-11.278130706351156
outflow,1Cauchy,-10.640251929590967
outflow,1Cauchy,-10.230728218535711
inflow,1Normal,-1165.374461547341
inflow,1Normal,-1117.2062045853436
inflow,1Normal,-972.8748995252392
inflow,1Normal,-489.67901839671345
inflow,1Normal,-210.26971081329506
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-42.938929072725074
outflow,1Cauchy,-13.216784182423805
outflow,1Cauchy,-11.34918907559813
outflow,1Cauchy,-9.002603399488981
outflow,1Cauchy,-8.248179005019272
outflow,1Cauchy,-7.352107629361015
outflow,1Cauchy,-3.682508412371016
inflow,1Normal,-2121.3492978673385
inflow,1Normal,-1468.8466958601584
inflow,1Normal,-477.44953330664225
inflow,1Normal,-465.966447893145
outflow,1Cauchy,-198.4875764737011
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-148.8638521969765
outflow,1Cauchy,-31.600185118233355
outflow,1Cauchy,-16.01791749496396
outflow,1Cauchy,-10.642832138784335
outflow,1Cauchy,-10.45149825853616
outflow,1Cauchy,-9.364061968749333
outflow,1Cauchy,-8.660558271673796
outflow,1Cauchy,-7.564411416945902
outflow,1Cauchy,-6.357208965955593
outflow,1Cauchy,-12254.655550117486
inflow,1Normal,-1036.6756652771699
inflow,1Normal,-543.8075397654437
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-13.14339970247093
outflow,1Cauchy,-11.683582933386191
outflow,1Cauchy,-11.485804059221701
outflow,1Cauchy,-10.82102611924097
outflow,1Cauchy,-8.805310865834368
outflow,1Cauchy,-8.7973553877177
outflow,1Cauchy,-8.457381522800205
inflow,1Normal,-2426.889863880156
inflow,1Normal,-2331.823292078097
inflow,1Normal,-1417.1772777442059
inflow,1Normal,-225.83464647980378
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-19.51958168694938
outflow,1Cauchy,-9.302673186989189
outflow,1Cauchy,-9.153922294805252
outflow,1Cauchy,-7.898728798857698
outflow,1Cauchy,-7.300379951240473
outflow,1Cauchy,-5.513158897303127
inflow,1Normal,-3400.3913130762344
inflow,1Normal,-2238.1396714046687
inflow,1Normal,-713.0178313435472
inflow,1Normal,-445.73311150268785
outflow,2Poisson,-170
outflow,1Cauchy,-16.050760638078742
outflow,1Cauchy,-14.99364959652749
outflow,1Cauchy,-11.196922672802632
outflow,1Cauchy,-10.203271072078204
outflow,1Cauchy,-9.218706525645088
outflow,1Cauchy,-8.818822477611413
outflow,1Cauchy,-8.765481493302273
outflow,1Cauchy,-7.433182789075297
inflow,1Normal,-1611.070501470622
inflow,1Normal,-1608.4434215849399
inflow,1Normal,-891.7792469788039
inflow,1Normal,-649.7535823456805
outflow,2Poisson,-170
inflow,1Normal,-102.19721126034429
outflow,1Cauchy,-34.80573668933773
outflow,1Cauchy,-15.576930440756712
outflow,1Cauchy,-15.212841418652605
outflow,1Cauchy,-13.62469764143112
outflow,1Cauchy,-12.345382793420521
outflow,1Cauchy,-10.972373496050778
outflow,1Cauchy,-10.20829997495922
outflow,1Cauchy,-7.418757523072515
outflow,1Cauchy,-5.6052137956546035
outflow,1Cauchy,-3574.2708436515504
inflow,1Normal,-2750.4568700132786
inflow,1Normal,-2579.2053824509494
inflow,1Normal,-759.6367643039173
inflow,1Normal,-509.46790794534104
inflow,1Normal,-364.4202358525792
outflow,1Cauchy,-11.506523967149915
outflow,1Cauchy,-11.09546976824027
outflow,1Cauchy,-9.605276182621079
outflow,1Cauchy,-8.824739466476245
outflow,1Cauchy,-8.194273589243855
outflow,1Cauchy,-7.9553188708505065
outflow,1Cauchy,-7.433978680613764
outflow,1Cauchy,-5.612140981665536
outflow,1Cauchy,-4963.76515325812
inflow,1Normal,-876.9372516121731
inflow,1Normal,-412.97287908404206
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-49.88813866212212
inflow,1Normal,-22.70618580478594
outflow,1Cauchy,-13.89351121244893
outflow,1Cauchy,-12.509168494085039
outflow,1Cauchy,-11.940419601827402
outflow,1Cauchy,-11.450532358059203
outflow,1Cauchy,-5.823039785832835
outflow,1Cauchy,-4.86716012507935
inflow,1Normal,-1269.0706170653557
inflow,1Normal,-958.6790830423708
inflow,1Normal,-784.7598496145398
inflow,1Normal,-585.7628985234488
inflow,1Normal,-229.62651084412437
outflow,2Poisson,-170
inflow,1Normal,-108.87732365758644
outflow,1Cauchy,-18.482257655720012
outflow,1Cauchy,-14.793473668319022
outflow,1Cauchy,-10.518693540376377
outflow,1Cauchy,-10.134098907728852
outflow,1Cauchy,-8.303954277328708
outflow,1Cauchy,-7.887435115718226
outflow,1Cauchy,-6.8342975030564945
outflow,1Cauchy,-4.182135745955785
inflow,1Normal,-1552.3400311830353
inflow,1Normal,-1415.0312505512825
inflow,1Normal,-872.496821979621
inflow,1Normal,-348.5425297317786
outflow,2Poisson,-170
outflow,1Cauchy,-93.79850331941027
outflow,1Cauchy,-14.621633841258273
outflow,1Cauchy,-11.382746873194963
outflow,1Cauchy,-10.794076181557118
outflow,1Cauchy,-10.135357150575791
outflow,1Cauchy,-8.083155629808386
outflow,1Cauchy,-7.07093702870451
outflow,1Cauchy,-6.527444535728867
outflow,1Cauchy,-6.463360486151546
inflow,1Normal,-2111.3464097750884
inflow,1Normal,-1243.9859610876335
inflow,1Normal,-1189.048147123538
inflow,1Normal,-1000.4855636498004
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-16.924672604463606
outflow,1Cauchy,-12.04850225773316
outflow,1Cauchy,-11.388594942881797
outflow,1Cauchy,-10.85170026352323
outflow,1Cauchy,-10.596009677360515
outflow,1Cauchy,-9.010685329503364
outflow,1Cauchy,-8.196086313631113
outflow,1Cauchy,-8.139398549739862
inflow,1Normal,-3937.155194233252
inflow,1Normal,-839.6737520899109
inflow,1Normal,-765.577027395048
inflow,1Normal,-562.3964886131041
inflow,1Normal,-372.9109732748171
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.769369331253705
outflow,1Cauchy,-11.402309929160834
outflow,1Cauchy,-11.180779957500778
outflow,1Cauchy,-10.483398287983357
outflow,1Cauchy,-9.580043431180496
outflow,1Cauchy,-9.123103603792945
outflow,1Cauchy,-9.114017095106014
outflow,1Cauchy,-6.789529983047158
outflow,1Cauchy,-1.9134669875850019
outflow,1Cauchy,-54902.12063654346
outflow,2Poisson,-340
outflow,2Poisson,-340
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-27.87008781507866
outflow,1Cauchy,-11.249395027899936
outflow,1Cauchy,-10.186976666251578
outflow,1Cauchy,-9.483070560004847
outflow,1Cauchy,-9.435697971583876
outflow,1Cauchy,-8.37273925027845
outflow,1Cauchy,-8.164496143539926
outflow,1Cauchy,-5.598321905959346
inflow,1Normal,-1424.2053349741923
inflow,1Normal,-1136.6520785487392
inflow,1Normal,-921.0198708540655
inflow,1Normal,-624.8248174637233
inflow,1Normal,-177.10787062330127
outflow,2Poisson,-170
outflow,1Cauchy,-36.712660642164515
outflow,1Cauchy,-12.987077398282217
outflow,1Cauchy,-12.974835022408737
outflow,1Cauchy,-10.556696331621906
outflow,1Cauchy,-9.667237561987504
outflow,1Cauchy,-9.198406458358697
outflow,1Cauchy,-8.657845842688229
outflow,1Cauchy,-5.235394915725649
outflow,1Cauchy,-4.9235156721243385
outflow,1Cauchy,-1012366.5788596952
inflow,1Normal,-747.680429232971
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-47.41216120888563
outflow,1Cauchy,-14.625161932937473
outflow,1Cauchy,-13.179036353586099
outflow,1Cauchy,-11.392625635639295
outflow,1Cauchy,-10.623185452093988
outflow,1Cauchy,-9.666435075298672
outflow,1Cauchy,-7.201559633521654
outflow,1Cauchy,-3.7094246683155614
outflow,1Cauchy,-2.6358549080329468
inflow,1Normal,-2080.054909195266
inflow,1Normal,-1568.2666710741837
inflow,1Normal,-1248.4886347796873
inflow,1Normal,-410.2243478095204
inflow,1Normal,-370.28276206121296
outflow,2Poisson,-340
outflow,2Poisson,-170
outflow,1Cauchy,-11.440895630132944
outflow,1Cauchy,-11.054898058835004
outflow,1Cauchy,-10.703414786369283
outflow,1Cauchy,-10.558296137589494
outflow,1Cauchy,-10.550346153119731
outflow,1Cauchy,-9.299009823323308
outflow,1Cauchy,-8.613742130423722
outflow,1Cauchy,-0.20622019723488094
inflow,1Normal,-1746.7766599523707
inflow,1Normal,-1645.0688914531688
inflow,1Normal,-1413.817005450101
inflow,1Normal,-408.7598397825619
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-107.49852678487443
outflow,1Cauchy,-69.50723669846802
outflow,1Cauchy,-28.969098609460037
outflow,1Cauchy,-14.536319906038937
outflow,1Cauchy,-12.149204718705352
outflow,1Cauchy,-11.59180961570078
outflow,1Cauchy,-10.937341225198221
outflow,1Cauchy,-9.883379825404676
outflow,1Cauchy,-0.14692419759955477
outflow,1Cauchy,-4051.4270384508036
inflow,1Normal,-900.7264218129194
inflow,1Normal,-833.7038858724703
inflow,1Normal,-734.9795781164286
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-116.21137119754756
outflow,1Cauchy,-32.36712263981549
outflow,1Cauchy,-19.712811088297467
outflow,1Cauchy,-13.619830204497669
outflow,1Cauchy,-13.281385487975061
outflow,1Cauchy,-12.554300789650455
outflow,1Cauchy,-10.751176650228912
outflow,1Cauchy,-8.986231928933133
outflow,1Cauchy,-7.165739883307093
inflow,1Normal,-3855.0065048519227
inflow,1Normal,-1832.3493255906258
inflow,1Normal,-628.1064347866309
inflow,1Normal,-492.63639204872015
inflow,1Normal,-227.74170733165988
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-70.02474017158704
outflow,1Cauchy,-15.567415153898834
outflow,1Cauchy,-15.121467216946373
outflow,1Cauchy,-10.834106433963768
outflow,1Cauchy,-9.746726600964973
outflow,1Cauchy,-9.200092002607503
outflow,1Cauchy,-7.367460857798512
outflow,1Cauchy,-7.055066111332283
outflow,1Cauchy,-6.947498178217883
outflow,1Cauchy,-4.300701493690683
inflow,1Normal,-2360.189467508201
inflow,1Normal,-836.0557085054296
inflow,1Normal,-427.018692101808
inflow,1Normal,-234.52072019950023
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-59.53582645611904
outflow,1Cauchy,-27.280684619037
outflow,1Cauchy,-13.369641887684121
outflow,1Cauchy,-11.179628075643624
outflow,1Cauchy,-10.33321808909132
outflow,1Cauchy,-8.75349252151479
outflow,1Cauchy,-7.856241800357472
outflow,1Cauchy,-2.591370793463372
outflow,1Cauchy,-1.840822214417086
inflow,1Normal,-2380.554673276064
inflow,1Normal,-2214.940544620948
inflow,1Normal,-1047.8556304444826
inflow,1Normal,-627.442325133142
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-11.620042476412934
outflow,1Cauchy,-11.367599833856582
outflow,1Cauchy,-10.670733677404336
outflow,1Cauchy,-10.354144046019261
outflow,1Cauchy,-9.69367736904031
outflow,1Cauchy,-8.511401979574215
outflow,1Cauchy,-4.431853219676209
outflow,1Cauchy,-3.7868623666778713
outflow,1Cauchy,-3.0749745344235864
inflow,1Normal,-3786.08010219166
inflow,1Normal,-1778.4571437603163
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,1Cauchy,-14.950593037117509
outflow,1Cauchy,-8.879517582177252
outflow,1Cauchy,-7.0654223976021875
outflow,1Cauchy,-6.618544137561876
outflow,1Cauchy,-6.587868990989708
outflow,1Cauchy,-5.3048027519265055
outflow,1Cauchy,-4.16119755172851
outflow,1Cauchy,-3.3139134881957046
inflow,1Normal,-3000.387011119112
inflow,1Normal,-1814.1423701965537
inflow,1Normal,-1068.46346718932
inflow,1Normal,-678.5479558580689
outflow,2Poisson,-340
inflow,1Normal,-216.64179324376605
outflow,2Poisson,-170
outflow,1Cauchy,-23.702056750207838
outflow,1Cauchy,-9.871224769260687
outflow,1Cauchy,-9.524899095666825
outflow,1Cauchy,-9.0090815895065
outflow,1Cauchy,-8.845580175968475
outflow,1Cauchy,-5.8908113847533405
outflow,1Cauchy,-3.0981101003679115
outflow,1Cauchy,-2.8693912009202194
outflow,1Cauchy,-2.391700002950059
inflow,1Normal,-1465.6086451120727
inflow,1Normal,-1147.0836187207099
inflow,1Normal,-860.9824056172894
inflow,1Normal,-716.7031139839281
outflow,2Poisson,-170
outflow,2Poisson,-170
outflow,2Poisson,-170
inflow,1Normal,-47.177626726484334
